T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
0.82263,0.52041,-0.56146,0.042349,1.2369,-0.39192,-0.58107,-0.26261,-0.85728,2.6068,4.1313,5.3556,-0.21739,0.40242,-1.5903,0.03404,-0.70042,-0.88559,4.0881,-3.468,5.3338,-0.11628,1.2167,0.39727,-0.093075,0.4615,-1.153,-4.7323,6.944,2.8874,1.6924,0.008084,1.6835,0.58294,-0.33273,0.11319,-2.7244,7.4631,6.3175,-1.0915,-1.6004,-0.55432,0.36756,0.61509,0.052879,run,1511
7.235,1.2268,2.6106,-0.51217,-2.224,-0.54478,-0.59601,-0.23378,-0.8543,1.9081,8.3981,7.4342,0.043599,0.92341,-1.671,0.10183,-0.69885,-0.87808,2.9682,-8.9558,9.5834,-0.36931,1.3784,0.2021,-0.021956,0.4706,-1.1493,-15.879,-1.129,-3.345,0.67144,0.29363,2.0332,0.57291,-0.4071,0.098662,-33.298,-25.556,-12.247,1.8778,2.5097,0.018872,0.36945,0.61852,0.068587,run,1512
10.473,1.4301,4.5913,-2.0607,-5.2775,0.28289,-0.74319,-0.21416,-0.73326,1.3027,4.6642,6.4753,-0.09213,0.96222,-0.8629,0.16997,-0.69799,-0.86402,1.9449,-5.4169,7.9171,0.36915,0.83089,0.32378,0.038258,0.48201,-1.1412,-16.314,2.9115,-1.5125,-1.2642,-0.43271,2.936,0.5087,-0.5198,0.05791,-0.30589,20.518,-2.4813,-3.5973,0.38923,-1.9223,0.34238,0.62052,0.12934,run,1513
22.302,1.4307,1.0548,1.5899,-0.34431,-0.5586,-0.81728,-0.19726,-0.65547,-1.1634,10.67,8.4465,0.52254,1.0265,-0.23762,0.2161,-0.70584,-0.84174,0.50863,-7.0105,9.5417,-0.19034,0.31481,0.23317,0.072172,0.4672,-1.1408,-27.23,-7.242,-3.1763,-2.2022,0.23562,3.1841,0.41049,-0.62705,-0.003256,-25.485,14.898,-4.4981,-2.3781,-1.51,4.4701,0.39247,0.59005,0.16834,run,1514
14.336,4.6711,12.677,-0.12617,0.84864,-0.27525,-0.81244,-0.17948,-0.67996,0.60277,8.9119,9.4603,0.36814,0.13282,0.61795,0.23173,-0.72383,-0.81888,2.0749,-8.1355,9.6461,0.12954,-0.33327,-0.24967,0.073245,0.47703,-1.1395,-16.672,-14.622,-2.0108,-0.34286,-0.21359,3.5685,0.26959,-0.7238,-0.039794,-21.986,-4.6454,-0.11402,0.82404,-0.086167,2.7507,0.48892,0.54643,0.12601,run,1515
11.837,3.7195,5.5268,-1.3959,0.12513,0.20155,-0.80176,-0.16394,-0.70084,-2.049,7.9705,9.1821,0.56204,-0.75486,1.0752,0.19709,-0.73751,-0.8135,1.7682,-7.1776,7.2947,-0.72324,-0.77331,-0.54649,0.037748,0.48823,-1.1362,-11.103,-11.863,-3.8226,1.2354,0.29693,2.6486,0.16261,-0.75844,-0.002782,-23.533,1.7227,0.90047,1.5441,0.3772,3.704,0.56937,0.48388,0.089595,run,1516
8.6475,0.47447,2.6537,-1.104,1.5349,-0.21872,-0.74874,-0.15329,-0.75456,0.77942,5.6966,6.0831,0.84816,-1.4592,1.0923,0.12919,-0.76619,-0.80146,2.6896,-4.1432,6.5468,-0.19159,-0.91368,-0.72224,-0.016995,0.49288,-1.1335,-6.628,-9.4789,-1.1093,1.5621,0.66836,0.78982,0.12518,-0.74753,0.063502,-14.274,-7.0759,1.0406,0.18597,0.17584,3.4326,0.65311,0.38994,0.05083,run,1517
5.3294,-0.56066,1.3758,-1.1649,1.1671,-0.32162,-0.70618,-0.12916,-0.80231,2.0917,7.312,5.4375,0.014495,-1.009,0.65117,0.060768,-0.78023,-0.80133,3.7331,-4.8174,7.1367,0.096549,-0.78643,-0.3081,-0.065549,0.49186,-1.1335,-1.0639,1.7482,7.7985,-1.5388,-0.73184,-0.37003,0.14068,-0.7322,0.078822,-12.966,-14.636,3.6495,-0.61488,-0.2876,2.8497,0.70512,0.2914,0.040579,run,1518
4.6311,0.95356,0.20144,0.79459,0.56005,-0.082945,-0.6793,-0.13618,-0.82764,3.0823,6.1077,3.7952,-0.14787,-0.23304,0.37828,0.027834,-0.77522,-0.8116,4.4168,-1.9742,5.4644,0.09001,-0.35105,0.3486,-0.090373,0.48454,-1.1394,-3.3254,11.278,0.86266,-3.5231,0.26156,0.52436,0.1358,-0.73145,0.006481,1.8473,-23.689,0.69301,-1.0234,0.040295,0.8286,0.72601,0.2286,0.041878,run,1519
1.0298,0.3546,-0.26998,0.047247,0.38917,0.03584,-0.66995,-0.14144,-0.83884,2.9546,4.7877,4.0071,-0.044404,0.67949,-0.23679,0.027688,-0.77359,-0.81399,3.9837,-4.9018,4.9635,0.17553,0.22043,1.026,-0.081409,0.49335,-1.1446,-3.0287,3.2228,1.215,0.40672,0.10609,-0.40458,0.13967,-0.72813,0.00156,-1.6082,-8.5918,3.1929,-1.1906,-1.568,-1.1408,0.7078,0.23547,0.043811,run,1520
3.6711,-0.1591,0.61968,1.0835,-0.77392,0.28331,-0.68421,-0.15482,-0.82959,0.5826,6.8294,5.9899,-0.36948,1.2684,-0.66587,0.075689,-0.7642,-0.81176,2.5549,-6.0271,5.4627,0.098814,0.79578,1.333,-0.030798,0.49149,-1.1515,-6.0806,9.6901,-2.2896,-0.65611,-0.77768,-0.69459,0.1449,-0.73275,-0.033587,-7.5923,-5.4537,-1.8228,-2.088,0.40868,-2.4913,0.68061,0.29637,0.059245,run,1521
10.182,1.2816,1.529,-1.8357,-2.1458,0.12089,-0.73696,-0.14167,-0.7902,1.2534,7.2948,6.9853,-0.22843,1.1072,-0.48184,0.13442,-0.75522,-0.80163,2.2944,-9.6269,6.8319,-0.31859,0.92306,0.9111,0.031746,0.50301,-1.1499,-11.838,-16.785,3.2131,3.1987,0.70218,0.57729,0.11529,-0.75045,-0.032056,-25.979,-0.89347,0.38144,0.27341,-0.96533,-2.4331,0.64184,0.37514,0.085862,run,1522
20.571,-2.341,1.0022,0.78339,-0.40878,0.45805,-0.79709,-0.10342,-0.74211,-0.95236,8.4252,8.8944,-0.18195,0.64999,-0.11671,0.16616,-0.74355,-0.80088,1.5544,-5.6992,9.2755,0.29632,0.58205,0.60917,0.081209,0.49526,-1.147,-10.443,-15.192,-3.4231,1.7618,0.8662,-3.343,0.17289,-0.73144,0.040614,-21.972,-0.42906,-1.0661,1.5939,0.46321,-3.6732,0.57926,0.44274,0.10348,run,1523
15.66,-1.881,10.757,1.3239,0.94249,0.60712,-0.79221,-0.11669,-0.74425,1.4304,9.4444,8.6585,0.34618,0.2246,0.4552,0.17417,-0.74703,-0.79554,1.6513,-9.0099,10.877,-0.35653,-0.40776,-0.088104,0.091638,0.502,-1.1457,-21.752,2.1846,-3.2415,0.33307,-0.62741,-2.5749,0.30095,-0.66876,0.069708,-21.032,10.952,-1.4528,2.0453,-0.29067,-3.796,0.48705,0.52638,0.10955,run,1524
12.164,-0.36256,4.8387,1.1707,0.35677,0.53497,-0.79833,-0.12037,-0.74069,-0.092157,7.9718,8.8563,0.070708,-0.60513,0.98789,0.14283,-0.75455,-0.79544,-0.73064,-8.5127,8.5808,0.07223,-1.2957,-0.49628,0.044258,0.50683,-1.15,-21.002,4.8622,-2.5691,-1.9203,0.28694,-2.832,0.40609,-0.59091,0.080843,-15.13,11.167,-2.4432,0.84886,0.24599,-2.9781,0.38974,0.59916,0.12359,run,1525
9.4864,0.74203,4.4749,1.0782,0.36716,0.15881,-0.77815,-0.15627,-0.74908,1.3138,6.9255,7.1322,-0.54288,-1.046,0.83948,0.093595,-0.74685,-0.82219,3.3247,-5.0448,6.5404,-0.096367,-1.4858,-0.70908,-0.041772,0.49858,-1.1559,-13.131,0.87415,0.89455,-1.2314,0.15202,-2.8832,0.48197,-0.50536,0.074392,-8.7033,13.136,-5.9151,-0.84828,0.19957,-1.3944,0.33697,0.62924,0.12927,run,1526
7.2458,0.26404,2.5074,0.6932,0.8551,0.19963,-0.73858,-0.19159,-0.77183,3.1387,4.8268,5.4228,-0.39437,-1.1061,0.59428,0.041632,-0.73446,-0.84069,3.6526,-5.6114,6.1151,0.078467,-1.2577,-0.62888,-0.12258,0.4866,-1.1588,-14.767,7.3487,2.4002,-0.10484,0.3443,-2.9341,0.54351,-0.42033,0.07315,-4.5763,10.983,6.0866,0.8887,0.53118,0.054514,0.3159,0.63913,0.11073,run,1527
3.3395,-0.82428,0.88891,0.35968,1.4785,0.23703,-0.69839,-0.20264,-0.80228,2.9581,3.1793,5.667,-0.54424,-0.63741,-0.077139,0.007415,-0.71753,-0.86286,4.1358,-4.8467,3.7057,-0.074671,-0.32791,-0.26125,-0.1679,0.47434,-1.1648,-4.8736,16.546,2.1238,1.0455,-0.54784,-2.3008,0.58025,-0.34157,0.10447,3.5154,-8.571,3.2123,0.89397,0.38455,1.2228,0.35069,0.6246,0.071837,run,1528
1.0984,-1.7295,-1.7006,0.74514,1.8769,0.01567,-0.64974,-0.21156,-0.83782,2.8111,4.7007,5.4203,-0.30212,-0.017891,-0.8626,0.009512,-0.70208,-0.87908,3.3801,-4.5852,3.5601,-0.24207,0.6259,0.084765,-0.15684,0.48547,-1.1635,0.41448,15.691,0.1002,1.551,-0.51993,-0.15324,0.59351,-0.31661,0.10908,-5.3531,-15.947,-7.685,-0.37324,2.7573,-0.20846,0.34788,0.6247,0.08772,run,1529
1.3718,0.21808,-0.16381,0.38101,1.6962,-0.26569,-0.59806,-0.23049,-0.86493,2.4817,3.4085,5.4221,-0.29259,0.47462,-1.7228,0.052082,-0.69092,-0.89011,3.6514,-4.171,4.5864,-0.13171,1.5487,0.36067,-0.096845,0.50651,-1.1547,-4.2807,9.2548,3.104,1.8326,-0.04698,1.4506,0.57536,-0.35038,0.12281,-1.8848,8.5769,4.9602,-1.0992,-1.6533,-0.50173,0.34052,0.63,0.10376,run,1530
9.9175,2.3399,7.9207,-0.059132,-2.9022,-0.51058,-0.61459,-0.22994,-0.85479,1.4591,9.5466,8.579,-0.13567,0.84391,-1.4635,0.11462,-0.67944,-0.89352,2.0539,-10.175,9.7913,-0.084926,1.8209,0.36193,-0.004452,0.52307,-1.1454,-20.906,-2.6467,-0.2857,0.26883,0.30125,2.2918,0.54461,-0.43672,0.11426,-38.6,-28.872,11.694,0.63857,3.5483,-1.2065,0.33618,0.63955,0.10041,run,1531
8.0873,1.6169,5.2608,-1.0712,-4.2642,0.045308,-0.75929,-0.20394,-0.73477,3.1172,5.9866,5.744,-0.069902,1.0502,-1.1823,0.18314,-0.6772,-0.88194,1.3242,-4.589,8.3676,0.48145,1.2414,0.29108,0.075863,0.51968,-1.1374,-15.769,2.9595,-1.7192,-1.4632,-0.23364,3.195,0.48809,-0.54675,0.05087,-3.5403,46.103,-6.9941,-2.0364,1.9343,-1.6405,0.29122,0.65252,0.15735,run,1532
22.165,5.2831,3.2127,-0.29224,-0.87401,-0.58876,-0.79954,-0.2036,-0.68333,-1.7078,9.2954,8.4685,0.85059,1.2793,-0.14945,0.24108,-0.688,-0.854,1.0424,-9.4737,8.7271,-0.29086,0.65613,-0.070123,0.12339,0.51092,-1.1303,-28.047,-8.896,-4.7815,-2.1426,0.017736,3.4946,0.36859,-0.66003,-0.012583,-22.775,3.5638,-9.6599,-2.6155,-3.5848,5.7946,0.38272,0.5977,0.18293,run,1533
14.763,3.0535,8.7381,0.45618,1.0051,-0.88636,-0.77305,-0.20776,-0.71329,0.38595,8.6058,7.6348,0.40568,0.32943,0.84442,0.24961,-0.71567,-0.82183,1.6535,-7.1585,10.28,-0.034706,0.082402,-0.79574,0.12451,0.52339,-1.1205,-16.05,-13.74,-2.5244,0.17313,-0.11588,3.7202,0.23325,-0.72955,-0.030768,-16.62,-2.5752,-1.1608,0.32088,-0.84611,2.3862,0.46731,0.56392,0.12315,run,1534
11.714,1.9996,4.1716,-1.4717,-0.039092,-0.23756,-0.83705,-0.17443,-0.67489,-1.5211,7.0557,8.3403,0.93442,-0.5357,1.5107,0.20711,-0.74444,-0.80068,1.7592,-7.566,7.2524,-0.73961,-0.65281,-0.87484,0.092259,0.53349,-1.1106,-9.4132,-12.291,-3.8557,1.6375,0.60285,2.7512,0.10075,-0.77635,0.032773,-23.292,1.4038,2.0541,1.6977,0.60069,3.7882,0.5449,0.50178,0.096405,run,1535
8.7839,0.12668,4.1372,-1.0455,1.4844,-0.24206,-0.79653,-0.15052,-0.72313,0.11392,7.7296,8.8103,0.71142,-0.90814,1.1908,0.14151,-0.77932,-0.78096,0.78123,-3.1916,7.8705,-0.095881,-0.96508,-0.79337,0.035063,0.53773,-1.1089,-5.4049,-9.2997,-1.5351,1.7329,0.96162,0.9348,0.061811,-0.76616,0.12211,-13.101,-5.0083,2.0596,-0.10192,0.14836,3.476,0.62928,0.40201,0.067274,run,1536
5.6862,1.0943,1.7921,0.27277,0.81799,-0.22685,-0.71102,-0.16513,-0.79846,3.4518,6.7402,4.8308,-0.030812,-0.93207,0.60496,0.079597,-0.79395,-0.78112,4.4686,-6.0304,7.2081,0.43356,-1.0634,-0.14392,-0.02288,0.53988,-1.117,-0.13263,3.9095,8.3775,-2.5142,-0.028712,-0.61712,0.084288,-0.74372,0.12272,-12.012,-12.59,2.7448,-0.56912,-0.21535,2.7039,0.68745,0.32032,0.037633,run,1537
2.9238,2.5006,0.25824,1.1148,0.89075,-0.027502,-0.68117,-0.20431,-0.81455,2.0656,6.7663,4.0107,0.018085,-0.058681,0.15546,0.056463,-0.79109,-0.79132,4.1215,-1.1474,4.3453,0.60331,-0.54861,0.47951,-0.056621,0.50378,-1.1369,-2.9472,11.861,-5.4927,-3.3856,0.60614,0.77099,0.073016,-0.74649,0.016905,-0.009737,-23.87,1.7294,-1.2841,-0.026126,1.2439,0.71514,0.25087,0.04376,run,1538
1.5374,0.74153,0.14676,0.11309,0.071804,-0.093036,-0.66194,-0.2242,-0.82768,3.0547,4.3603,3.6485,-0.092204,0.73353,-0.23527,0.072183,-0.78973,-0.78487,2.9949,-5.3929,5.3507,0.066321,0.11213,1.2214,-0.041289,0.50365,-1.1438,-4.3503,0.055965,4.0279,0.95612,-0.64727,-0.22585,0.080636,-0.74843,-0.005726,-2.2877,-8.2056,4.7438,-1.8137,-1.3201,-1.0911,0.70987,0.26063,0.045788,run,1539
3.7927,-0.87425,1.3621,0.003798,-0.37241,0.37589,-0.69826,-0.21779,-0.80541,0.085446,7.5716,6.4325,-0.46933,1.2864,-0.62669,0.12375,-0.77404,-0.78778,2.5962,-5.9375,5.4715,0.12737,0.75964,1.3339,0.006894,0.49383,-1.1513,-10.527,18.469,-9.2835,-1.9,-0.23295,-1.0166,0.11894,-0.7507,-0.064021,-7.1291,-6.113,-1.8989,-2.7416,0.15719,-2.3939,0.67761,0.3,0.076774,run,1540
10.227,1.017,0.90087,-1.4152,-2.3618,0.50175,-0.76873,-0.17099,-0.76183,2.3293,8.5296,6.3194,-0.029695,1.2124,-0.60084,0.17906,-0.76351,-0.77813,2.6026,-10.367,6.9154,-0.006928,0.90678,1.0298,0.070072,0.50595,-1.1471,-7.4181,-19.496,2.9072,2.6985,-0.11438,0.73496,0.080693,-0.76412,-0.050624,-25.151,-1.894,-0.86976,0.60692,-1.4878,-2.0904,0.62778,0.37601,0.10731,run,1541
19.524,-0.66067,5.3328,0.31601,-0.96557,0.32318,-0.80356,-0.14575,-0.7287,-3.2576,7.3683,8.8925,0.13342,0.90519,-0.32656,0.22278,-0.75852,-0.7595,0.13872,-4.5614,9.6988,0.99831,0.6562,0.55595,0.1232,0.48043,-1.1494,-9.6949,-16.008,-4.8252,1.9955,1.1966,-2.9916,0.11244,-0.75572,0.013807,-18.863,0.51543,-1.8851,1.4554,0.36141,-3.5013,0.58105,0.44887,0.1091,run,1542
17.784,0.050775,5.063,0.85653,0.87266,0.42985,-0.81848,-0.15022,-0.71131,1.1366,9.4977,8.674,0.23698,0.20237,0.2283,0.24213,-0.76594,-0.74537,1.6413,-8.1087,9.4312,-0.16471,-0.30728,-0.001899,0.137,0.4697,-1.1566,-22.605,2.9489,-2.0741,0.52775,-0.040853,-2.4258,0.25024,-0.70071,0.036321,-23.125,9.823,-2.5819,1.7216,0.081832,-3.5204,0.49287,0.52644,0.12584,run,1543
11.832,0.3966,4.6322,1.0918,0.52331,0.5551,-0.79597,-0.18122,-0.72383,-1.6227,6.9382,8.5603,0.12064,-0.45918,0.8509,0.21601,-0.77206,-0.74735,-0.83199,-7.7993,11.594,0.1426,-1.336,-0.65527,0.088719,0.4646,-1.1663,-16.304,-0.16848,-7.4961,-1.4468,0.028396,-2.9984,0.35415,-0.63031,0.038402,-15.715,10.817,-1.9759,0.60209,0.17254,-3.2454,0.40971,0.5892,0.13246,run,1544
10.64,0.18558,4.2114,0.9845,0.36542,0.027449,-0.81055,-0.19692,-0.7054,0.2235,8.4317,8.5298,-0.25191,-0.9656,0.83046,0.16414,-0.77494,-0.76439,2.643,-5.0327,5.8379,-0.4975,-1.4215,-0.84736,-0.003466,0.45557,-1.174,-14.896,1.7935,1.7659,-0.50754,-0.32512,-2.9576,0.47035,-0.53666,0.060729,-10.487,10.684,-2.8292,0.30352,0.43676,-1.4146,0.34126,0.6223,0.13416,run,1545
7.9915,0.33233,2.4613,1.0577,0.76926,-0.019221,-0.78939,-0.23168,-0.71295,2.4302,5.3073,4.8447,-0.46559,-1.1011,0.76021,0.11724,-0.76443,-0.79315,3.1991,-8.9821,7.5385,-0.54761,-1.2119,-0.79778,-0.086059,0.48864,-1.1641,-15.214,8.0644,1.1975,-0.46945,0.44251,-3.1575,0.53432,-0.44115,0.07904,-5.2977,11.778,2.0948,0.45158,0.5894,-0.1093,0.31873,0.63052,0.12616,run,1546
4.9752,-0.25803,0.50954,0.85532,1.5035,0.19216,-0.73544,-0.26798,-0.74835,2.9301,4.1841,5.4648,-0.31256,-0.75323,0.14187,0.074959,-0.76313,-0.813,3.2692,-3.8878,3.5488,0.21199,-0.54719,-0.47702,-0.14266,0.47744,-1.1683,-9.4582,13.445,2.2977,0.63696,-0.53836,-2.7336,0.56983,-0.35936,0.091612,-0.10979,-5.3657,5.7594,0.47713,-0.5963,1.322,0.34242,0.6305,0.077405,run,1547
1.9336,-1.147,-0.81756,0.42129,2.0438,0.097647,-0.68062,-0.28281,-0.78927,1.8921,4.9578,5.931,-0.41673,-0.2425,-0.66022,0.072371,-0.74966,-0.82944,4.2723,-4.7304,3.471,-0.41033,0.54963,-0.053121,-0.14384,0.48423,-1.1666,0.31168,20.407,-1.4526,0.7788,-0.3669,-0.64107,0.58957,-0.31672,0.096615,-0.4852,-15.334,-9.8124,-0.14646,2.3828,-0.45075,0.35117,0.62548,0.076721,run,1548
-0.033837,-0.52815,0.2982,-0.66981,1.7,-0.1779,-0.61341,-0.2815,-0.8394,2.1532,3.6242,5.4356,-0.048715,0.37416,-1.5458,0.10931,-0.74222,-0.83445,3.8133,-5.0712,5.0886,-0.16892,1.3442,0.2789,-0.093626,0.50617,-1.1586,-3.0339,7.2501,4.8268,1.2688,-0.47136,1.0149,0.59058,-0.34439,0.080659,-3.7077,1.911,6.0245,-0.42253,-0.72626,-0.62725,0.33445,0.63866,0.11093,run,1549
5.4663,0.99441,3.1478,0.033557,-1.3689,-0.50318,-0.61333,-0.26204,-0.84223,0.72527,7.7581,7.441,-0.17615,0.61946,-1.7627,0.17236,-0.7288,-0.83278,2.3452,-8.3268,7.4017,-0.10327,1.8569,0.097327,0.003244,0.51162,-1.1483,-17.34,-2.1615,1.8637,1.0292,0.1736,2.1896,0.5642,-0.41703,0.090178,-31.76,-24.458,-3.5673,0.33714,1.5041,-0.36185,0.34396,0.62986,0.10915,run,1550
11.396,3.7035,2.9791,-1.5639,-5.5101,0.31566,-0.74398,-0.27789,-0.72487,1.4409,6.8255,5.7813,-0.039529,0.74084,-1.1452,0.23597,-0.72071,-0.82654,1.1545,-7.2373,7.108,0.006268,1.4606,0.29778,0.090988,0.52411,-1.1309,-17.006,3.7198,-1.7673,-0.46926,-0.73624,2.8512,0.50533,-0.52473,0.050841,-5.7656,41.476,-7.328,-3.0908,1.7586,-1.6577,0.30832,0.63159,0.17571,run,1551
21.831,2.5876,3.5657,-0.47103,-1.1369,-0.34995,-0.83545,-0.21937,-0.63902,-1.785,10.18,8.1366,0.48798,0.80633,-0.44143,0.2851,-0.72557,-0.80376,0.59461,-6.5517,10.616,0.31185,1.0422,-0.037618,0.1528,0.52116,-1.1213,-26.057,-8.3725,-2.5363,-1.7396,0.28562,3.3431,0.41418,-0.63528,-0.010118,-18.634,4.8118,-4.6411,-2.3162,-2.8139,5.1225,0.36943,0.59821,0.20032,run,1552
14.529,4.245,15.131,-2.0482,0.95651,-0.37123,-0.81151,-0.23118,-0.66417,0.5838,10.112,7.954,-0.14719,0.075806,0.75361,0.28807,-0.73092,-0.79332,1.894,-8.326,10.671,0.014711,-0.035272,-0.50276,0.1616,0.52373,-1.1121,-18.054,-13.648,-3.045,0.20089,-0.14052,3.6733,0.28394,-0.71535,-0.0283,-20.599,-0.071008,1.5204,0.66737,-0.33341,2.3697,0.45206,0.5681,0.1379,run,1553
11.272,3.7334,5.0152,-1.9193,-0.1839,-0.18642,-0.80309,-0.21504,-0.68717,-2.3372,6.2922,8.796,0.40586,-0.63115,1.2671,0.24889,-0.73725,-0.79576,0.15463,-7.4435,8.3898,-0.70932,-0.82844,-0.66102,0.12547,0.53081,-1.1116,-11.319,-13.692,-4.2901,1.2985,0.64216,2.9947,0.16334,-0.75193,0.024409,-21.315,2.4933,-0.2702,1.9674,0.66518,3.8015,0.53549,0.51034,0.095947,run,1554
